relative_time,AccX,AccY,AccZ
11559,0.4357534945011139,,-0.2944927513599396
11597,0.43814772367477417,-10.165985107421875,-0.2920984923839569
11637,,-10.163590431213379,
11638,0.44054198265075684,,-0.2920984923839569
11677,0.44054198265075684,-10.163590431213379,-0.2944927513599396
11717,0.4429362416267395,-10.163590431213379,-0.2944927513599396
11758,0.4429362416267395,-10.163590431213379,-0.2944927513599396
11797,0.4429362416267395,-10.165985107421875,
11798,,,-0.2944927513599396
11840,0.4453304708003998,-10.168378829956055,-0.2920984923839569
11878,0.44772472977638245,-10.173168182373047,-0.28970423340797424
11918,0.44772472977638245,-10.175561904907227,-0.2873099744319916
11958,0.4501189887523651,-10.177956581115723,-0.2873099744319916
11998,0.4501189887523651,-10.180350303649902,-0.2920984923839569
12041,0.45490747690200806,-10.180350303649902,-0.2944927513599396
12078,0.4573017358779907,-10.182744979858398,
12079,,,-0.2992812395095825
12118,,-10.180350303649902,
12119,0.4596959948539734,,-0.3016754984855652
12159,,-10.180350303649902,
12160,0.46448448300361633,,-0.30646398663520813
12199,0.4692729711532593,-10.177956581115723,
12200,,,-0.3088582456111908
12239,0.47166723012924194,-10.177956581115723,-0.3112524747848511
12279,0.4764557182788849,-10.175561904907227,-0.3112524747848511
12319,0.4812442362308502,-10.175561904907227,-0.31364673376083374
12359,0.4836384654045105,-10.175561904907227,-0.3160409927368164
12399,,-10.177956581115723,
12400,0.4836384654045105,,-0.3184352219104767
12440,0.48603272438049316,-10.180350303649902,-0.32082948088645935
12480,,-10.180350303649902,
12481,0.48842698335647583,,-0.32082948088645935
12520,0.4908212423324585,-10.182744979858398,
12521,,,-0.323223739862442
12560,0.4932154715061188,-10.185138702392578,-0.323223739862442
12600,0.49560973048210144,-10.185138702392578,-0.3256179988384247
12641,0.4980039894580841,-10.185138702392578,-0.32801222801208496
12680,0.4980039894580841,-10.185138702392578,-0.3304064869880676
12724,0.5003982186317444,-10.182744979858398,-0.3304064869880676
12761,0.5003982186317444,-10.180350303649902,-0.3304064869880676
12801,0.4980039894580841,-10.182744979858398,-0.3328007459640503
12841,0.4980039894580841,-10.182744979858398,-0.33519497513771057
12881,0.4980039894580841,-10.182744979858398,-0.33758923411369324
12924,0.4980039894580841,-10.182744979858398,-0.33758923411369324
12961,0.49560973048210144,-10.185138702392578,-0.33758923411369324
13002,0.49560973048210144,-10.185138702392578,-0.33758923411369324
13042,0.49560973048210144,-10.182744979858398,-0.3399834930896759
13082,0.49560973048210144,-10.182744979858398,-0.3399834930896759
13123,0.49560973048210144,-10.180350303649902,-0.33758923411369324
13167,0.4908212423324585,-10.180350303649902,-0.33758923411369324
13202,0.4908212423324585,-10.177956581115723,-0.33519497513771057
13242,0.4908212423324585,-10.177956581115723,-0.33519497513771057
13282,0.4908212423324585,-10.177956581115723,-0.3328007459640503
13327,0.48842698335647583,-10.177956581115723,
13328,,,-0.3304064869880676
13364,0.48842698335647583,,
13403,0.48842698335647583,-10.177956581115723,-0.32801222801208496
13443,0.4908212423324585,-10.177956581115723,-0.3256179988384247
13483,0.4908212423324585,-10.175561904907227,-0.3256179988384247
13523,0.4908212423324585,-10.177956581115723,-0.32801222801208496
13564,0.4908212423324585,-10.177956581115723,-0.3304064869880676
13607,0.4908212423324585,-10.177956581115723,-0.3304064869880676
13643,0.48842698335647583,-10.175561904907227,
13645,,,-0.3328007459640503
13684,0.48603272438049316,-10.175561904907227,-0.3328007459640503
13724,0.4836384654045105,-10.175561904907227,-0.33519497513771057
13764,0.4812442362308502,-10.175561904907227,-0.33758923411369324
13806,0.4764557182788849,-10.175561904907227,
13807,,,-0.33758923411369324
13844,,-10.177956581115723,
13845,0.47166723012924194,,-0.33758923411369324
13884,0.466878741979599,-10.180350303649902,-0.33519497513771057
13924,0.46448448300361633,-10.182744979858398,-0.33519497513771057
13964,,-10.182744979858398,
13965,0.4596959948539734,,-0.33758923411369324
14007,,-10.185138702392578,
14008,0.4596959948539734,,-0.33758923411369324
14045,0.4573017358779907,-10.185138702392578,-0.33758923411369324
14085,0.4573017358779907,-10.187533378601074,-0.33758923411369324
14127,0.4573017358779907,-10.187533378601074,-0.33758923411369324
14165,,-10.187533378601074,
14166,0.4573017358779907,,-0.33758923411369324
14207,0.4596959948539734,-10.187533378601074,-0.33758923411369324
14245,,-10.187533378601074,
14246,0.4596959948539734,,-0.33758923411369324
14285,,-10.187533378601074,
14286,0.4596959948539734,,-0.33758923411369324
14326,0.4596959948539734,-10.187533378601074,-0.33758923411369324
14366,0.4573017358779907,-10.187533378601074,-0.33758923411369324
14408,0.4573017358779907,-10.187533378601074,-0.33519497513771057
14446,0.4573017358779907,-10.189927101135254,-0.33519497513771057
14486,,-10.187533378601074,
14488,0.4596959948539734,,-0.33519497513771057
14526,0.46209022402763367,-10.189927101135254,
14527,,,-0.3328007459640503
14566,,-10.189927101135254,
14567,0.4596959948539734,,-0.3304064869880676
14608,0.46209022402763367,-10.19232177734375,-0.32801222801208496
14647,0.46209022402763367,-10.194716453552246,-0.32801222801208496
14687,0.46448448300361633,-10.194716453552246,
14688,,,-0.32801222801208496
14727,0.466878741979599,-10.194716453552246,-0.3256179988384247
14767,0.4692729711532593,-10.194716453552246,
14769,,,-0.323223739862442
14808,,-10.194716453552246,
14809,0.4740614891052246,,-0.32082948088645935
14847,,-10.194716453552246,
14848,0.4764557182788849,,-0.32082948088645935
14891,0.47884997725486755,-10.194716453552246,-0.32082948088645935
14928,0.5147637128829956,-10.158802032470703,-0.3399834930896759
14968,0.5147637128829956,-10.158802032470703,-0.33758923411369324
15008,0.5123694539070129,-10.1611967086792,-0.3328007459640503
15049,0.5075809955596924,-10.163590431213379,
15050,,,-0.32801222801208496
15091,0.5003982186317444,-10.165985107421875,-0.323223739862442
15130,0.4908212423324585,-10.168378829956055,-0.3184352219104767
15170,0.48842698335647583,-10.165985107421875,-0.3160409927368164
15210,0.4908212423324585,-10.17077350616455,-0.3088582456111908
15250,0.48603272438049316,-10.168378829956055,
15251,,,-0.30406972765922546
15292,,-10.168378829956055,
15293,0.47884997725486755,,-0.2920984923839569
15331,0.4692729711532593,-10.173168182373047,
15332,,,-0.28012722730636597
15375,0.46448448300361633,-10.17077350616455,-0.27294448018074036
15411,0.46209022402763367,-10.17077350616455,-0.2705502510070801
15451,0.4573017358779907,-10.17077350616455,
15452,,,-0.275338739156723
15491,,-10.173168182373047,
15492,0.4573017358779907,,-0.2777329981327057
15532,0.4501189887523651,-10.180350303649902,-0.2777329981327057
15572,,-10.189927101135254,
15573,0.4453304708003998,,-0.28012722730636597
15613,,-10.194716453552246,
15614,0.4429362416267395,,-0.28252148628234863
15653,0.4429362416267395,-10.197110176086426,-0.2849157452583313
15693,0.44772472977638245,-10.194716453552246,-0.2873099744319916
15733,0.4501189887523651,-10.189927101135254,
15734,,,-0.2920984923839569
15774,0.44772472977638245,-10.189927101135254,-0.2944927513599396
15814,0.4453304708003998,-10.19232177734375,-0.29688698053359985
15858,0.4429362416267395,-10.194716453552246,-0.3016754984855652
15894,,-10.197110176086426,
15895,0.44054198265075684,,-0.30646398663520813
15935,0.43814772367477417,-10.194716453552246,-0.30646398663520813
15975,0.43814772367477417,-10.19232177734375,-0.3112524747848511
16015,0.43814772367477417,-10.19232177734375,-0.30646398663520813
16058,0.43814772367477417,-10.19232177734375,-0.30406972765922546
16097,0.43814772367477417,-10.189927101135254,-0.3016754984855652
16136,0.4357534945011139,-10.189927101135254,-0.3016754984855652
16176,0.4333592355251312,-10.19232177734375,
16178,,,-0.2992812395095825
16216,,-10.194716453552246,
16217,0.4333592355251312,,-0.3016754984855652
16258,0.4333592355251312,-10.197110176086426,-0.3016754984855652
16297,0.4333592355251312,-10.194716453552246,-0.30406972765922546
16343,0.4333592355251312,-10.194716453552246,-0.3016754984855652
16378,0.4357534945011139,-10.189927101135254,
16379,,,-0.30406972765922546
16418,,-10.189927101135254,
16419,0.43096497654914856,,-0.30406972765922546
16459,0.4285707175731659,-10.187533378601074,-0.3088582456111908
16499,0.4285707175731659,-10.189927101135254,-0.3088582456111908
16541,0.43096497654914856,-10.19232177734375,
16542,,,-0.3088582456111908
16580,0.4285707175731659,-10.19232177734375,-0.3112524747848511
