relative_time,AccX,AccY,AccZ
15209,-3.7158758640289307,-8.217065811157227,3.2298431396484375
15249,-4.628085136413574,-8.262556076049805,3.2609684467315674
15289,-4.606536865234375,-8.293682098388672,3.248997211456299
15329,-4.587382793426514,-9.332786560058594,3.193929433822632
15370,-4.5921711921691895,-9.387853622436523,
15371,,,2.121305465698242
15410,-4.587382793426514,-9.414190292358398,2.0542664527893066
15449,-4.558651924133301,,
15450,,-9.411796569824219,0.8978437185287476
15490,-4.541892051696777,-9.414190292358398,0.8619299530982971
15530,-4.51794958114624,-9.407008171081543,0.8236219882965088
15570,-3.809251546859741,-9.395036697387695,0.7877082228660583
15610,-3.7733378410339355,-9.387853622436523,0.07661599665880203
15651,-3.735029935836792,-9.383065223693848,0.06225049868226051
15691,-3.703904628753662,-9.39024829864502,0.040702249854803085
15731,-2.865917205810547,-9.3926420211792,0.023942498490214348
15771,-2.858734369277954,-9.414190292358398,-0.0023942498955875635
15810,-2.8802826404571533,,
15811,,-10.151619911193848,-0.028730999678373337
15851,-2.9042251110076904,-10.201898574829102,-0.052673496305942535
15891,-2.940138816833496,-11.305647850036621,-0.047884996980428696
15931,-2.96647572517395,-11.355927467346191,-0.016759749501943588
15973,-2.9521100521087646,-12.143635749816895,0.009576999582350254
16011,-2.9257733821868896,,
16012,,-12.146029472351074,-0.011971249245107174
16056,-2.937744617462158,-12.124481201171875,-0.045490749180316925
16091,-2.971264123916626,,
16092,,-12.100539207458496,-0.08140449970960617
16132,-2.9904181957244873,-12.050259590148926,-0.10055849701166153
16173,-3.0047836303710938,-10.855528831481934,-0.11971249431371689
16212,-3.0047836303710938,-10.132465362548828,
16213,,,-0.11492399871349335
16254,-2.999995231628418,,
16255,,-9.387853622436523,-0.09576999396085739
16292,-3.002389430999756,-8.576203346252441,-0.050279248505830765
16332,-3.0119664669036865,-8.506770133972168,0.8068622350692749
16373,-3.026331901550293,-7.165989875793457,0.8403817415237427
16413,-3.05027437210083,-7.101345062255859,1.5706279277801514
16454,-3.076611042022705,-5.995201587677002,1.6017532348632812
16493,-3.1173133850097656,,
16494,,-7.424569129943848,1.5682337284088135
16533,-4.149235248565674,-7.486819267272949,1.565839409828186
16574,-4.142052173614502,-7.498790740966797,1.5562623739242554
16613,-4.161206245422363,-8.439730644226074,1.5155601501464844
16653,-4.201908588409424,-9.251381874084473,
16654,,,0.8068622350692749
16693,-4.216274261474609,-9.275323867797852,0.7733427286148071
16734,-4.192331790924072,-9.282506942749023,0.7230634689331055
16774,-4.165994644165039,-9.292083740234375,-0.1891457438468933
16815,-4.1300811767578125,-9.2872953414917,-0.20111699402332306
16854,-4.089378833770752,,
16855,,-9.260958671569824,-0.22027099132537842
16894,-3.3136417865753174,-9.237015724182129,-0.23942498862743378
16934,-3.299276351928711,-9.222650527954102,-0.25857898592948914
16974,-3.299276351928711,-9.237015724182129,-0.28252148628234863
17015,-3.3088533878326416,-9.2657470703125,-0.3112524747848511
17056,-3.3112475872039795,-9.31602668762207,-0.3328007459640503
17094,-3.3136417865753174,,
17095,,-10.431746482849121,-0.36871448159217834
17139,-3.3160362243652344,-10.493997573852539,-0.4022339880466461
17175,-3.330401659011841,-11.719853401184082,-0.41899374127388
17216,-3.3399786949157715,-11.76294994354248,-0.4022339880466461
17256,-3.328007459640503,-11.801258087158203,-0.3782914876937866
17296,-3.292093515396118,-11.841959953308105,-0.34477198123931885
