relative_time,AccX,AccY,AccZ
9402,-6.991209506988525,,
9403,,-4.211485385894775,
9404,,,5.98562479019165
9443,-6.979238510131836,-4.237822532653809,5.995201587677002
9483,-6.967267036437988,-4.261765003204346,6.004778861999512
9523,-6.957690238952637,-4.278524398803711,6.0095672607421875
9564,-6.952901840209961,-4.2928900718688965,6.016749858856201
9605,-6.945718765258789,-4.30007266998291,6.021538257598877
9646,-6.945718765258789,-4.30007266998291,6.023932933807373
9684,-6.952901840209961,-4.304861545562744,6.023932933807373
9724,-6.9624786376953125,-4.30964994430542,6.016749858856201
9765,-6.976844310760498,-4.307255744934082,5.999990463256836
9805,-6.979238510131836,-4.278524398803711,5.973653316497803
9847,-6.9888153076171875,-4.256976127624512,5.947316646575928
9886,-7.005575180053711,-4.249793529510498,5.923374176025391
9927,-7.022335052490234,-4.24739933013916,5.904220104217529
9966,-7.041489124298096,-4.24739933013916,5.89224910736084
10007,-7.048671722412109,-4.249793529510498,5.920979976654053
10047,-7.075008392333984,-4.252187728881836,5.935345649719238
10087,-7.0989508628845215,,
10088,,-4.2665534019470215,5.9329514503479
10127,-7.149230003356934,-4.304861545562744,
10128,,,5.901825904846191
10168,-7.187538146972656,-4.312044143676758,5.88267183303833
10208,-7.139653205871582,-4.256976127624512,5.88267183303833
10248,-7.139653205871582,-4.249793529510498,5.8730950355529785
10288,-7.144441604614258,,
10289,,-4.2665534019470215,5.889854907989502
10329,-7.168384075164795,-4.304861545562744,5.909008979797363
10369,-7.173172473907471,,
10370,,-4.367111682891846,5.920979976654053
10410,-6.442926406860352,-4.30964994430542,5.968864917755127
10454,-6.380675792694092,-2.727050542831421,6.0359039306640625
10490,-6.349550724029541,-2.671982765197754,6.102942943572998
10530,-6.3663105964660645,-2.6863484382629395,6.806852340698242
10571,-6.380675792694092,-2.7055022716522217,6.8260064125061035
10611,-6.387858867645264,-2.7078967094421387,6.842766284942627
10651,-6.414195537567139,-2.727050542831421,6.861920356750488
10692,-6.433349609375,-2.74859881401062,6.873891353607178
10731,-6.452503681182861,-2.7677528858184814,6.893045425415039
10772,-6.476446151733398,,
10773,,-2.755781650543213,6.9098052978515625
10815,-6.495599746704102,-2.7078967094421387,6.9121994972229
10853,-6.517148017883301,-2.6552231311798096,6.921776294708252
10893,-6.543485164642334,-2.6288864612579346,6.914593696594238
10933,-6.581792831420898,-1.850755214691162,6.866708755493164
10973,-6.65362024307251,-2.6336748600006104,6.124491214752197
11015,-7.407809257507324,-2.6815598011016846,6.098154544830322
11054,-7.438934326171875,-2.703108072280884,6.0933661460876465
11097,-7.462876796722412,-2.700713872909546,6.1197028160095215
11134,-7.47484827041626,-2.669588565826416,6.155616283416748
11175,-7.4796366691589355,-2.616915225982666,6.179558753967285
11215,-7.489213466644287,-2.5690300464630127,6.1987128257751465
11255,-7.501184940338135,-2.513962507247925,6.213078498840332
11297,-7.503579139709473,-2.458894729614258,6.2298383712768555
11335,-7.5059733390808105,-2.4181923866271973,
11336,,,6.244203567504883
11376,-7.510761737823486,,
11377,,-2.3798844814300537,6.258569240570068
11416,-7.510761737823486,-2.3535475730895996,6.270540714263916
11456,-7.513155937194824,,
11457,,-2.3319993019104004,6.2825117111206055
11497,-7.508367538452148,-2.310451030731201,6.292088508605957
11537,-7.491608142852783,-2.3080568313598633,6.311242580413818
11581,-7.503579139709473,-2.320028066635132,6.31842565536499
11619,-7.513155937194824,-2.3296051025390625,6.292088508605957
11658,-7.513155937194824,-2.2960855960845947,6.272934913635254
11699,-7.556252479553223,-2.2529890537261963,6.263357639312744
11738,-8.274527549743652,-2.2266523838043213,6.201107025146484
11781,-8.269739151000977,-2.176373243331909,6.186741828918457
11819,-8.269739151000977,,
11820,,-2.15482497215271,6.196318626403809
11860,-8.185940742492676,-2.097362995147705,6.217866897583008
11900,-7.448511600494385,-0.9553056955337524,6.241809368133545
11940,-6.644043445587158,-1.8363896608352661,6.227444171905518
11980,-6.696716785430908,-2.640857696533203,6.165193557739258
12021,-8.62169361114502,-3.864319324493408,6.102942943572998
12064,-8.693521499633789,-3.9074158668518066,6.079000473022461
12101,-8.727041244506836,-3.8882617950439453,6.067028999328613
12142,-8.72225284576416,-3.8236169815063477,6.031115531921387
12182,-8.643241882324219,,
12183,,-2.6049439907073975,5.999990463256836
12223,-8.592963218688965,-2.533116340637207,5.980836391448975
12262,-8.559443473815918,,
12263,,-2.47804856300354,5.9521050453186035
12303,-8.513952255249023,-2.4349522590637207,5.9257683753967285
12343,-8.482827186584473,-2.396644115447998,5.889854907989502
12383,-8.461278915405273,,
12384,,-2.365518808364868,5.849152565002441
12424,-8.44451904296875,-2.3367879390716553,5.808450222015381
12464,-8.418182373046875,,
12465,,-2.3032684326171875,5.7629594802856445
12504,-8.367903709411621,-2.236229419708252,5.731834411621094
12547,-8.33917236328125,-1.347962737083435,5.695920467376709
12585,-8.346355438232422,,
12586,,-1.295289158821106,5.657612323760986
12625,-8.28889274597168,-0.5650429725646973,5.631275653839111
12665,-8.353537559509277,-1.8244184255599976,5.592967987060547
12705,-8.427759170532227,,
12706,,-2.8778884410858154,5.525928974151611
12748,-9.277718544006348,-2.920984983444214,5.470860958099365
12786,-9.282506942749023,-2.889859676361084,5.425370216369629
12826,-9.263352394104004,-2.8156378269195557,5.375091075897217
12867,-9.241804122924805,-2.758175849914551,5.3296003341674805
12907,-9.220256805419922,-1.7765333652496338,5.300869464874268
12947,-9.1819486618042,-2.533116340637207,5.34157133102417
12987,-9.126880645751953,-2.5259337425231934,5.375091075897217
13030,-8.41100025177002,-1.7118886709213257,5.348754405975342
13068,-8.406211853027344,,
13069,,-1.7214657068252563,5.310446262359619
13108,-8.418182373046875,-1.7382254600524902,5.274532318115234
13148,-8.446913719177246,-1.7693506479263306,5.252984046936035
13189,-8.461278915405273,-1.798081636428833,5.23622465133667
13230,-8.470855712890625,-1.8220242261886597,5.224253177642822
13269,-8.480433464050293,-1.8363896608352661,5.212282180786133
13310,-8.490010261535645,-1.8459666967391968,5.195522308349609
13350,-8.501981735229492,,
13351,,-1.850755214691162,5.176368236541748
13391,-8.5187406539917,-1.8531494140625,5.164397239685059
13431,-8.533106803894043,-1.8435723781585693,
13471,-8.54507827758789,-1.8387839794158936,5.138060092926025
13514,-8.557048797607422,-1.8363896608352661,5.123694896697998
13552,-8.561837196350098,-1.8339954614639282,5.11172342300415
13592,-8.561837196350098,,
13593,,-1.8339954614639282,5.104540824890137
13632,-8.561837196350098,,
13633,,-1.8363896608352661,5.102146625518799
13672,-8.564231872558594,-1.8411781787872314,
13673,,,5.104540824890137
13712,-8.571414947509766,-1.8459666967391968,5.11172342300415
13753,-8.573808670043945,-1.8483608961105347,5.123694896697998
13793,-8.573808670043945,-1.855543613433838,5.140454292297363
13833,-8.578597068786621,-1.8603321313858032,5.150031566619873
13873,-8.578597068786621,,
13874,,-1.8699091672897339,5.154819965362549
13915,-8.578597068786621,-1.8794862031936646,5.159608364105225
13954,-8.580991744995117,-1.8866689205169678,5.169185638427734
13997,-8.576203346252441,-1.891457438468933,5.181156635284424
14036,-8.573808670043945,-1.893851637840271,5.190733909606934
14075,-8.571414947509766,-1.893851637840271,5.200310707092285
14116,-8.571414947509766,-1.8962459564208984,5.207493305206299
14156,-8.576203346252441,,
14157,,-1.9010344743728638,5.214676380157471
14197,-8.573808670043945,,
14198,,-1.9058228731155396,5.212282180786133
14236,-8.564231872558594,-1.9106113910675049,
14237,,,5.205099105834961
14277,-8.554655075073242,-1.9153999090194702,5.197916507720947
14317,-8.552260398864746,-1.917794108390808,5.197916507720947
14358,-8.549866676330566,-1.9201884269714355,5.1931281089782715
14400,-8.542683601379395,-1.917794108390808,5.195522308349609
14438,-8.540288925170898,-1.9201884269714355,5.195522308349609
14480,-8.542683601379395,-1.9225826263427734,5.197916507720947
14518,-8.540288925170898,-1.9249769449234009,5.197916507720947
14558,-8.537895202636719,-1.932159662246704,5.200310707092285
14599,-8.537895202636719,-1.934553861618042,5.205099105834961
14639,-8.540288925170898,-1.9369481801986694,5.205099105834961
14680,-8.542683601379395,-1.9393423795700073,5.202704906463623
14720,-8.542683601379395,-1.9369481801986694,5.195522308349609
14760,-8.54507827758789,-1.9393423795700073,5.1931281089782715
14800,-8.54747200012207,,
14801,,-1.9417366981506348,5.1931281089782715
14841,-8.54747200012207,-1.9465252161026,5.200310707092285
14880,-8.540288925170898,,
14881,,-1.9513136148452759,5.207493305206299
14921,-8.535500526428223,-1.9561021327972412,5.224253177642822
14962,-8.54507827758789,-1.9680733680725098,5.238618850708008
15001,-8.561837196350098,,
15002,,-1.987227439880371,5.250589847564697
15043,-8.592963218688965,-2.0087757110595703,5.262561321258545
15082,-8.626482009887695,,
15083,,-2.0231411457061768,5.255378723144531
15123,-8.643241882324219,-2.0327181816101074,5.238618850708008
15163,-8.657608032226562,,
15164,,-2.0255353450775146,5.183550834655762
15203,-8.686338424682617,-2.018352746963501,4.312044143676758
15243,-8.698309898376465,-2.020746946334839,4.252187728881836
15284,-8.698309898376465,-2.0614490509033203,4.180360317230225
15324,-8.695915222167969,-2.102151393890381,4.106138706207275
15364,-8.698309898376465,-2.1404592990875244,4.043888092041016
15404,-8.715069770812988,-2.1620075702667236,4.015157222747803
15447,-8.743800163269043,-2.1667962074279785,
15448,,,4.027128219604492
15485,-8.765348434448242,-2.1620075702667236,4.065436363220215
15525,-8.765348434448242,,
15526,,-2.1380650997161865,4.106138706207275
15566,-8.767743110656738,-2.121305465698242,4.14444637298584
15606,-8.779714584350586,-2.1045455932617188,4.173177719116211
15646,-8.801262855529785,-2.09257435798645,4.228245258331299
15687,-8.815628051757812,-2.066237688064575,5.011165142059326
15728,-8.820416450500488,-2.047083616256714,5.035107612609863
15767,-8.818022727966309,-2.0327181816101074,5.039896011352539
15807,-8.810839653015137,-2.020746946334839,5.0303192138671875
15848,-8.79647445678711,-2.013564109802246,5.01834774017334
15888,-8.784502983093262,-2.0039870738983154,5.008770942687988
15928,-8.77492618560791,-1.9920159578323364,5.003982067108154
15969,-8.770137786865234,-1.9800447225570679,4.996799468994141
16008,-8.77492618560791,,
16009,,-1.972861886024475,4.9991936683654785
16049,-8.770137786865234,-1.9704676866531372,5.001587867736816
16090,-8.765348434448242,-1.972861886024475,5.001587867736816
16129,-8.760560035705566,-1.9704676866531372,5.003982067108154
16170,-8.75577163696289,-1.9656791687011719,5.00637674331665
16210,-8.750983238220215,,
16211,,-1.9680733680725098,5.008770942687988
16250,-8.748589515686035,-1.9704676866531372,5.01834774017334
16291,-8.743800163269043,-1.9704676866531372,5.0255303382873535
16333,-8.734223365783691,-1.972861886024475,5.032713413238525
16371,-8.72225284576416,-1.9752562046051025,5.037501811981201
16414,-8.717463493347168,-1.972861886024475,
16415,,,5.037501811981201
16452,-8.707886695861816,-1.9680733680725098,5.035107612609863
16492,-8.70309829711914,-1.9608906507492065,5.037501811981201
16532,-8.70309829711914,-1.9608906507492065,
16533,,,5.042290210723877
16573,-8.70309829711914,-1.963284969329834,5.047078609466553
16613,-8.698309898376465,-1.9656791687011719,5.051867485046387
16653,-8.695915222167969,-1.972861886024475,5.054261684417725
16694,-8.693521499633789,-1.9752562046051025,5.0590500831604
16734,-8.688733100891113,-1.972861886024475,5.061444282531738
16774,-8.691126823425293,-1.9704676866531372,5.061444282531738
16814,-8.688733100891113,-1.9704676866531372,5.061444282531738
16854,-8.681550025939941,-1.9680733680725098,5.0566558837890625
16897,-8.676761627197266,-1.9608906507492065,5.0590500831604
16935,-8.669578552246094,-1.9561021327972412,5.061444282531738
16975,-8.67197322845459,-1.9561021327972412,5.063838481903076
17016,-8.669578552246094,-1.9561021327972412,5.063838481903076
17056,-8.662396430969238,-1.9561021327972412,5.0590500831604
17097,-8.662396430969238,-1.9584964513778687,5.061444282531738
17136,-8.657608032226562,,
17137,,-1.9656791687011719,5.061444282531738
17177,-8.65042495727539,-1.9752562046051025,5.0566558837890625
17217,-8.648030281066895,-1.9776504039764404,5.051867485046387
17257,-8.655213356018066,-1.9824389219284058,5.0566558837890625
17298,-8.667184829711914,-1.9824389219284058,5.0566558837890625
17338,-8.67436695098877,-1.9824389219284058,5.054261684417725
17379,-8.669578552246094,-1.989621639251709,5.051867485046387
17418,-8.662396430969238,-1.9991986751556396,5.049472808837891
17459,-8.657608032226562,-2.0039870738983154,5.047078609466553
17499,-8.662396430969238,-2.011169910430908,5.049472808837891
17540,-8.664790153503418,-2.0087757110595703,5.054261684417725
17580,-8.667184829711914,-2.0087757110595703,5.054261684417725
17620,-8.67436695098877,-2.0087757110595703,5.0566558837890625
17660,-8.676761627197266,-2.0063815116882324,5.061444282531738
17701,-8.67436695098877,-2.0063815116882324,5.066232681274414
17741,-8.67436695098877,-2.0039870738983154,5.07102108001709
17781,-8.664790153503418,-2.0015928745269775,5.0805983543396
17822,-8.662396430969238,-1.9991986751556396,5.085386753082275
17866,-8.664790153503418,-1.9944101572036743,5.087780952453613
17902,-8.667184829711914,-1.989621639251709,5.092569351196289
17943,-8.667184829711914,-1.989621639251709,5.097358226776123
17983,-8.667184829711914,-1.989621639251709,5.094963550567627
18023,-8.67197322845459,,
18024,,-1.9920159578323364,5.087780952453613
